DateTime,KWHhh,hour,day,weekday,month,KWHhh_lag1,KWHhh_lag7,KWHhh_lag30,KWHhh_moving_average_7d
2012-07-31,0.18452380952380948,0.0,0.9999999999999999,0.16666666666666666,0.5454545454545454,0.12288135593220335,0.2567594834543986,0.2200766747376916,0.23412542120694932
2012-08-01,0.12374899112187245,0.0,0.0,0.3333333333333333,0.6363636363636364,0.18452380952380948,0.246912832929782,0.2284705407586763,0.21357759128535023
2012-08-02,0.1322235673930589,0.0,0.03333333333333333,0.5,0.6363636363636364,0.12374899112187245,0.2918886198547215,0.2044390637610976,0.18694014400985648
2012-08-03,0.2322639225181598,0.0,0.06666666666666668,0.6666666666666666,0.6363636363636364,0.1322235673930589,0.2605528652138821,0.226957223567393,0.1822206064033555
2012-08-04,0.3025423728813559,0.0,0.1,0.8333333333333333,0.6363636363636364,0.2322639225181598,0.18985068603712668,0.24761904761904752,0.20102133217532983
2012-08-05,0.1951977401129943,0.0,0.13333333333333333,1.0,0.6363636363636364,0.3025423728813559,0.1378732849071832,0.2528853914447134,0.2105849600926403
2012-08-06,0.23444309927360768,0.0,0.16666666666666669,0.0,0.6363636363636364,0.1951977401129943,0.12288135593220335,0.21874495560936236,0.22919717366349898
2012-08-07,0.22548426150121065,0.0,0.2,0.16666666666666666,0.6363636363636364,0.23444309927360768,0.18452380952380948,0.21545601291364003,0.23603074095393908
2012-08-08,0.25187651331719124,0.0,0.23333333333333334,0.3333333333333333,0.6363636363636364,0.22548426150121065,0.12374899112187245,0.2008474576271186,0.2574066780447246
2012-08-09,0.26273204196933003,0.0,0.26666666666666666,0.5,0.6363636363636364,0.25187651331719124,0.1322235673930589,0.21733252623083127,0.279179837273575
2012-08-10,0.26263115415657784,0.0,0.3,0.6666666666666666,0.6363636363636364,0.26273204196933003,0.2322639225181598,0.18196125907990313,0.28424610267855643
2012-08-11,0.23801452784503624,0.0,0.3333333333333333,0.8333333333333333,0.6363636363636364,0.26263115415657784,0.3025423728813559,0.23161824051654556,0.2734807094791341
2012-08-12,0.19441081517352699,0.0,0.3666666666666667,1.0,0.6363636363636364,0.23801452784503624,0.1951977401129943,0.2591606133979015,0.2733494241962142
2012-08-13,0.22138821630347044,0.0,0.4,0.0,0.6363636363636364,0.19441081517352699,0.23444309927360768,0.210956416464891,0.2711714350154681
2012-08-14,0.21656577885391437,0.0,0.43333333333333335,0.16666666666666666,0.6363636363636364,0.22138821630347044,0.22548426150121065,0.21212671509281672,0.26968353514237725
2012-08-15,0.23250605326876506,0.0,0.4666666666666667,0.3333333333333333,0.6363636363636364,0.21656577885391437,0.25187651331719124,0.2535714285714285,0.2664518974089672
2012-08-16,0.23220338983050842,0.0,0.5,0.5,0.6363636363636364,0.23250605326876506,0.26273204196933003,0.23454398708635993,0.2613587016895406
2012-08-17,0.24893058918482636,0.0,0.5333333333333333,0.6666666666666666,0.6363636363636364,0.23220338983050842,0.26263115415657784,0.2378127522195318,0.2590729912510141
2012-08-18,0.2537126715092816,0.0,0.5666666666666667,0.8333333333333333,0.6363636363636364,0.24893058918482636,0.23801452784503624,0.18777239709443094,0.2616919643307985
2012-08-19,0.2243744955609362,0.0,0.6,1.0,0.6363636363636364,0.2537126715092816,0.19441081517352699,0.23587570621468917,0.26669090394966727
2012-08-20,0.24025423728813555,0.0,0.6333333333333333,0.0,0.6363636363636364,0.2243744955609362,0.22138821630347044,0.2122074253430185,0.26983838445043645
2012-08-21,0.24402744148506855,0.0,0.6666666666666666,0.16666666666666666,0.6363636363636364,0.24025423728813555,0.21656577885391437,0.21866424535916051,0.2744199041954064
2012-08-22,0.23833736884584333,0.0,0.7,0.3333333333333333,0.6363636363636364,0.24402744148506855,0.23250605326876506,0.2179176755447942,0.27539276180473504
2012-08-23,0.23571428571428565,0.0,0.7333333333333333,0.5,0.6363636363636364,0.23833736884584333,0.23220338983050842,0.2567594834543986,0.27597849614391556
2012-08-24,0.2311541565778853,0.0,0.7666666666666667,0.6666666666666666,0.6363636363636364,0.23571428571428565,0.24893058918482636,0.246912832929782,0.27301279526565075
2012-08-25,0.2190879741727199,0.0,0.8,0.8333333333333333,0.6363636363636364,0.2311541565778853,0.2537126715092816,0.2918886198547215,0.2672362428171802
2012-08-26,0.2218523002421307,0.0,0.8333333333333334,1.0,0.6363636363636364,0.2190879741727199,0.2243744955609362,0.2605528652138821,0.2668154566539758
2012-08-27,0.23535108958837764,0.0,0.8666666666666667,0.0,0.6363636363636364,0.2218523002421307,0.24025423728813555,0.18985068603712668,0.26599744835270633
2012-08-28,0.20534705407586756,0.0,0.9,0.16666666666666666,0.6363636363636364,0.23535108958837764,0.24402744148506855,0.1378732849071832,0.2595442717538031
2012-08-29,0.25780871670702177,0.0,0.9333333333333333,0.3333333333333333,0.6363636363636364,0.20534705407586756,0.23833736884584333,0.12288135593220335,0.2627927409337414
2012-08-30,0.23258676351896684,0.0,0.9666666666666667,0.5,0.6363636363636364,0.25780871670702177,0.23571428571428565,0.18452380952380948,0.26227096609136785
2012-08-31,0.23886198547215493,0.0,0.9999999999999999,0.6666666666666666,0.6363636363636364,0.23258676351896684,0.2311541565778853,0.12374899112187245,0.2635568886061206
2012-09-01,0.27832929782082316,0.0,0.0,0.8333333333333333,0.7272727272727273,0.23886198547215493,0.2190879741727199,0.1322235673930589,0.27344031400746643
2012-09-02,0.2295803066989507,0.0,0.03333333333333333,1.0,0.7272727272727273,0.27832929782082316,0.2218523002421307,0.2322639225181598,0.27472960281152486
2012-09-03,0.2230225988700565,0.0,0.06666666666666668,0.0,0.7272727272727273,0.2295803066989507,0.23535108958837764,0.3025423728813559,0.27267280004578154
2012-09-04,0.2500201775625504,0.0,0.1,0.16666666666666666,0.7272727272727273,0.2230225988700565,0.20534705407586756,0.1951977401129943,0.28012576456845856
2012-09-05,0.21608151735270376,0.0,0.13333333333333333,0.3333333333333333,0.7272727272727273,0.2500201775625504,0.25780871670702177,0.23444309927360768,0.2731642782844043
2012-09-06,0.23317191283292976,0.0,0.16666666666666669,0.5,0.7272727272727273,0.21608151735270376,0.23258676351896684,0.22548426150121065,0.27326190067426775
2012-09-07,0.2332728006456819,0.0,0.2,0.6666666666666666,0.7272727272727273,0.23317191283292976,0.23886198547215493,0.25187651331719124,0.27232943853660674
2012-09-08,0.23728813559322026,0.0,0.23333333333333334,0.8333333333333333,0.7272727272727273,0.2332728006456819,0.27832929782082316,0.26273204196933003,0.2654824060889441
2012-09-09,0.22931799838579492,0.0,0.26666666666666666,1.0,0.7272727272727273,0.23728813559322026,0.2295803066989507,0.26263115415657784,0.2654386443279708
2012-09-10,0.2348062953995157,0.0,0.3,0.0,0.7272727272727273,0.22931799838579492,0.2230225988700565,0.23801452784503624,0.267404557282462
2012-09-11,0.21140032284100074,0.0,0.3333333333333333,0.16666666666666666,0.7272727272727273,0.2348062953995157,0.2500201775625504,0.19441081517352699,0.2609614795514756
2012-09-12,0.22966101694915247,0.0,0.3666666666666667,0.3333333333333333,0.7272727272727273,0.21140032284100074,0.21608151735270376,0.22138821630347044,0.2632269922541683
2012-09-13,0.24285714285714277,0.0,0.4,0.5,0.7272727272727273,0.22966101694915247,0.23317191283292976,0.21656577885391437,0.2648428111208733
2012-09-14,0.2559322033898304,0.0,0.43333333333333335,0.6666666666666666,0.7272727272727273,0.24285714285714277,0.2332728006456819,0.23250605326876506,0.268623154011102
2012-09-15,0.20704196933010488,0.0,0.4666666666666667,0.8333333333333333,0.7272727272727273,0.2559322033898304,0.23728813559322026,0.23220338983050842,0.26357708634195437
2012-09-16,0.2042978208232445,0.0,0.5,1.0,0.7272727272727273,0.20704196933010488,0.22931799838579492,0.24893058918482636,0.25940288760296637
2012-09-17,0.21955205811138007,0.0,0.5333333333333333,0.0,0.7272727272727273,0.2042978208232445,0.2348062953995157,0.2537126715092816,0.25685797288790596
2012-09-18,0.23208232445520577,0.0,0.5666666666666667,0.16666666666666666,0.7272727272727273,0.21955205811138007,0.21140032284100074,0.2243744955609362,0.2603084194261824
2012-09-19,0.24864810330912018,0.0,0.6,0.3333333333333333,0.7272727272727273,0.23208232445520577,0.22966101694915247,0.24025423728813555,0.26347609766278535
2012-09-20,0.251594027441485,0.0,0.6333333333333333,0.5,0.7272727272727273,0.24864810330912018,0.24285714285714277,0.24402744148506855,0.26493370093212554
2012-09-21,0.2476795803066989,0.0,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.251594027441485,0.2559322033898304,0.23833736884584333,0.2635568886061206
2012-09-22,0.22237691686844224,0.0,0.7,0.8333333333333333,0.7272727272727273,0.2476795803066989,0.20704196933010488,0.23571428571428565,0.2661152684784036
2012-09-23,0.22098466505246162,0.0,0.7333333333333333,1.0,0.7272727272727273,0.22237691686844224,0.2042978208232445,0.2311541565778853,0.26889918973416416
2012-09-24,0.24396690879741717,0.0,0.7666666666666667,0.0,0.7272727272727273,0.22098466505246162,0.21955205811138007,0.2190879741727199,0.27297239979398313
2012-09-25,0.2238297013720742,0.0,0.8,0.16666666666666666,0.7272727272727273,0.24396690879741717,0.23208232445520577,0.2218523002421307,0.2715955874679782
2012-09-26,0.20803066989507663,0.0,0.8333333333333334,0.3333333333333333,0.7272727272727273,0.2238297013720742,0.24864810330912018,0.23535108958837764,0.26481924709573396
2012-09-27,0.22173123486682805,0.0,0.8666666666666667,0.5,0.7272727272727273,0.20803066989507663,0.251594027441485,0.20534705407586756,0.2598371389233934
2012-09-28,0.2251614205004035,0.0,0.9,0.6666666666666666,0.7272727272727273,0.22173123486682805,0.2476795803066989,0.25780871670702177,0.25608036005830415
2012-09-29,0.2421509281678772,0.0,0.9333333333333333,0.8333333333333333,0.7272727272727273,0.2251614205004035,0.22237691686844224,0.23258676351896684,0.25937932357782695
2012-09-30,0.30389426957223553,0.0,0.9666666666666667,1.0,0.7272727272727273,0.2421509281678772,0.22098466505246162,0.23886198547215493,0.27321140633468327
2012-10-01,0.2519975786924939,0.0,0.0,0.0,0.8181818181818182,0.30389426957223553,0.24396690879741717,0.27832929782082316,0.2745511894783262
2012-10-02,0.20877723970944306,0.0,0.03333333333333333,0.16666666666666666,0.8181818181818182,0.2519975786924939,0.2238297013720742,0.2295803066989507,0.27203993765632206
2012-10-03,0.209866828087167,0.0,0.06666666666666668,0.3333333333333333,0.8181818181818182,0.20877723970944306,0.20803066989507663,0.2230225988700565,0.2723462699831349
2012-10-04,0.20054479418886195,0.0,0.1,0.5,0.8181818181818182,0.209866828087167,0.22173123486682805,0.2500201775625504,0.26881166621221764
2012-10-05,0.23355528652138813,0.0,0.13333333333333333,0.6666666666666666,0.8181818181818182,0.20054479418886195,0.2251614205004035,0.21608151735270376,0.27021204256336195
2012-10-06,0.23878127522195314,0.0,0.16666666666666669,0.8333333333333333,0.8181818181818182,0.23355528652138813,0.2421509281678772,0.23317191283292976,0.2696498722493208
2012-10-07,0.21515334947538334,0.0,0.2,1.0,0.8181818181818182,0.23878127522195314,0.30389426957223553,0.2332728006456819,0.2548449318831359
2012-10-08,0.24640839386602092,0.0,0.23333333333333334,0.0,0.8181818181818182,0.21515334947538334,0.2519975786924939,0.23728813559322026,0.25391246974547493
2012-10-09,0.22183212267958025,0.0,0.26666666666666666,0.16666666666666666,0.8181818181818182,0.24640839386602092,0.20877723970944306,0.22931799838579492,0.25609045892622107
2012-10-10,0.19782082324455202,0.0,0.3,0.3333333333333333,0.8181818181818182,0.22183212267958025,0.209866828087167,0.2348062953995157,0.25408078421075664
2012-10-11,0.23440274414850676,0.0,0.3333333333333333,0.5,0.8181818181818182,0.19782082324455202,0.20054479418886195,0.21140032284100074,0.259729417665613
2012-10-12,0.24176755447941878,0.0,0.3666666666666667,0.6666666666666666,0.8181818181818182,0.23440274414850676,0.23355528652138813,0.22966101694915247,0.2610994974130067
2012-10-13,0.2606941081517352,0.0,0.4,0.8333333333333333,0.8181818181818182,0.24176755447941878,0.23878127522195314,0.24285714285714277,0.26475528759892686
2012-10-14,0.2844027441485068,0.0,0.43333333333333335,1.0,0.8181818181818182,0.2606941081517352,0.21515334947538334,0.2559322033898304,0.27630839249586786
2012-10-15,0.2283696529459241,0.0,0.4666666666666667,0.0,0.8181818181818182,0.2844027441485068,0.24640839386602092,0.20704196933010488,0.27329892985662974
2012-10-16,0.24420903954802253,0.0,0.5,0.16666666666666666,0.8181818181818182,0.2283696529459241,0.22183212267958025,0.2042978208232445,0.27703214469657955
2012-10-17,0.8639023405972556,0.0,0.5333333333333333,0.3333333333333333,0.8181818181818182,0.24420903954802253,0.19782082324455202,0.21955205811138007,0.3881567209649131
2012-10-18,0.39069814366424527,0.0,0.5666666666666667,0.5,0.8181818181818182,0.8639023405972556,0.23440274414850676,0.23208232445520577,0.4142319979263658
2012-10-19,0.44513720742534296,0.0,0.6,0.6666666666666666,0.8181818181818182,0.39069814366424527,0.24176755447941878,0.24864810330912018,0.44816082783786604
2012-10-20,0.40542776432606925,0.0,0.6333333333333333,0.8333333333333333,0.8181818181818182,0.44513720742534296,0.2606941081517352,0.251594027441485,0.47230722102718947
2012-10-21,0.3792372881355931,0.0,0.6666666666666666,1.0,0.8181818181818182,0.40542776432606925,0.2844027441485068,0.2476795803066989,0.4881287807636764
2012-10-22,0.42951977401129937,0.0,0.7,0.0,0.8181818181818182,0.3792372881355931,0.2283696529459241,0.22237691686844224,0.5216873188515567
2012-10-23,0.38676351896690875,0.0,0.7333333333333333,0.16666666666666666,0.8181818181818182,0.42951977401129937,0.24420903954802253,0.22098466505246162,0.5454701527958716
2012-10-24,0.41670702179176744,0.0,0.7666666666666667,0.3333333333333333,0.8181818181818182,0.38676351896690875,0.8639023405972556,0.24396690879741717,0.47086308291507184
2012-10-25,0.3732243744955608,0.0,0.8,0.5,0.8181818181818182,0.41670702179176744,0.39069814366424527,0.2238297013720742,0.46794787637639157
2012-10-26,0.390819209039548,0.0,0.8333333333333334,0.6666666666666666,0.8181818181818182,0.3732243744955608,0.44513720742534296,0.20803066989507663,0.4588858255656208
2012-10-27,0.46771589991928963,0.0,0.8666666666666667,0.8333333333333333,0.8181818181818182,0.390819209039548,0.40542776432606925,0.22173123486682805,0.46927756065211756
2012-10-28,0.4642655367231637,0.0,0.9,1.0,0.8181818181818182,0.46771589991928963,0.3792372881355931,0.2251614205004035,0.4834631037860656
2012-10-29,0.38563357546408383,0.0,0.9333333333333333,0.0,0.8181818181818182,0.4642655367231637,0.42951977401129937,0.2421509281678772,0.47614142454630826
2012-10-30,0.39723567393058906,0.0,0.9666666666666667,0.16666666666666666,0.8181818181818182,0.38563357546408383,0.38676351896690875,0.30389426957223553,0.4778885286959331
2012-10-31,0.4063962873284906,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.39723567393058906,0.41670702179176744,0.2519975786924939,0.4761683548607535
2012-11-01,0.38680387409200956,0.0,0.0,0.5,0.9090909090909091,0.4063962873284906,0.3732243744955608,0.20877723970944306,0.4784338675634461
2012-11-02,0.42697740112994337,0.0,0.03333333333333333,0.6666666666666666,0.9090909090909091,0.38680387409200956,0.390819209039548,0.209866828087167,0.4844662579991449
2012-11-03,0.3994753833736883,0.0,0.06666666666666668,0.8333333333333333,0.9090909090909091,0.42697740112994337,0.46771589991928963,0.20054479418886195,0.4730814675674857
